ProductKey,Label,Category,Name,Manufacturer,BrandName,Class,Color,Cost,Price
1030,0401087,"Cameras and camcorders ",A. Datum Slim Digital Camera M180 Azure,A. Datum Corporation,A. Datum,Economy,Azure,68.06,148.00
1031,0401088,"Cameras and camcorders ",A. Datum Ultra Compact Digital Camera M190 Azure,A. Datum Corporation,A. Datum,Economy,Azure,75.88,165.00
1032,0401089,"Cameras and camcorders ",A. Datum All in One Digital Camera M200 Azure,A. Datum Corporation,A. Datum,Regular,Azure,86.45,188.00
1033,0401090,"Cameras and camcorders ",A. Datum Interchangeable lens Non-SLR Digital Camera X250 Azure,A. Datum Corporation,A. Datum,Regular,Azure,88.79,268.00
1034,0401091,"Cameras and camcorders ",A. Datum Super-zoom Digital Camera X300 Azure,A. Datum Corporation,A. Datum,Deluxe,Azure,96.08,290.00
1035,0401092,"Cameras and camcorders ",A. Datum Consumer Digital Camera E100 Azure,A. Datum Corporation,A. Datum,Deluxe,Azure,143.26,281.00
1036,0401093,"Cameras and camcorders ",A. Datum Consumer Digital Camera M300 Azure,A. Datum Corporation,A. Datum,Regular,Azure,84.84,184.50
1037,0401094,"Cameras and camcorders ",A. Datum Advanced Digital Camera M300 Azure,A. Datum Corporation,A. Datum,Regular,Azure,86.68,188.50
1038,0401095,"Cameras and camcorders ",A. Datum Bridge Digital Camera M300 Azure,A. Datum Corporation,A. Datum,Regular,Azure,85.95,186.90
1039,0401096,"Cameras and camcorders ",A. Datum SLR-like Digital Camera M400 Azure,A. Datum Corporation,A. Datum,Regular,Azure,90.55,196.90
1040,0401097,"Cameras and camcorders ",A. Datum Point n' Shoot Digital Camera M500 Azure,A. Datum Corporation,A. Datum,Regular,Azure,91.05,198.00
1041,0401098,"Cameras and camcorders ",A. Datum Full Frame Digital Camera X300 Azure,A. Datum Corporation,A. Datum,Regular,Azure,76.53,231.00
1042,0401099,"Cameras and camcorders ",A. Datum Point Shoot Digital Camera M500 Silver Grey,A. Datum Corporation,A. Datum,Regular,Silver Grey,91.05,198.00
1043,0401100,"Cameras and camcorders ",A. Datum Full Frame Digital Camera X300 Silver Grey,A. Datum Corporation,A. Datum,Regular,Silver Grey,76.53,231.00
1044,0402001,"Cameras and camcorders ",A. Datum SLR Camera X135 Black,A. Datum Corporation,A. Datum,Regular,Black,207.74,627.00
1045,0402002,"Cameras and camcorders ","A. Datum SLR Camera 35"" X358 Black",A. Datum Corporation,A. Datum,Regular,Black,194.82,588.00
1046,0402003,"Cameras and camcorders ",A. Datum SLR Camera M135 Black,A. Datum Corporation,A. Datum,Economy,Black,143.48,312.00
1047,0402004,"Cameras and camcorders ","A. Datum SLR Camera 35"" M358 Black",A. Datum Corporation,A. Datum,Regular,Black,155.43,338.00
1048,0402005,"Cameras and camcorders ",A. Datum SLR Camera X136 Silver,A. Datum Corporation,A. Datum,Regular,Silver,141.47,427.00
1049,0402006,"Cameras and camcorders ","A. Datum SLR Camera 35"" X358 Silver",A. Datum Corporation,A. Datum,Regular,Silver,194.82,588.00
1050,0402007,"Cameras and camcorders ",A. Datum SLR Camera M136 Silver,A. Datum Corporation,A. Datum,Economy,Silver,143.48,312.00
1051,0402008,"Cameras and camcorders ","A. Datum SLR Camera 35"" M358 Silver",A. Datum Corporation,A. Datum,Regular,Silver,155.43,338.00
1052,0402009,"Cameras and camcorders ",A. Datum SLR Camera X137 Grey,A. Datum Corporation,A. Datum,Regular,Grey,207.74,627.00
1053,0402010,"Cameras and camcorders ","A. Datum SLR Camera 35"" X358 Grey",A. Datum Corporation,A. Datum,Regular,Grey,194.82,588.00
1054,0402011,"Cameras and camcorders ",A. Datum SLR Camera M137 Grey,A. Datum Corporation,A. Datum,Economy,Grey,143.48,312.00
1055,0402012,"Cameras and camcorders ","A. Datum SLR Camera 35"" M358 Grey",A. Datum Corporation,A. Datum,Regular,Grey,155.43,338.00
1056,0402013,"Cameras and camcorders ",A. Datum SLR Camera X138 Silver Grey,A. Datum Corporation,A. Datum,Regular,Silver Grey,207.74,627.00
1057,0402014,"Cameras and camcorders ","A. Datum SLR Camera 35"" X358 Silver Grey",A. Datum Corporation,A. Datum,Regular,Silver Grey,194.82,588.00
1058,0402015,"Cameras and camcorders ",A. Datum SLR Camera M138 Silver Grey,A. Datum Corporation,A. Datum,Economy,Silver Grey,143.48,312.00
1059,0402016,"Cameras and camcorders ","A. Datum SLR Camera 35"" M358 Silver Grey",A. Datum Corporation,A. Datum,Regular,Silver Grey,155.43,338.00
1060,0402017,"Cameras and camcorders ",A. Datum SLR Camera X139 Gold,A. Datum Corporation,A. Datum,Regular,Gold,207.74,627.00
1061,0402018,"Cameras and camcorders ","A. Datum SLR Camera 35"" X358 Gold",A. Datum Corporation,A. Datum,Regular,Gold,194.82,588.00
1062,0402019,"Cameras and camcorders ",A. Datum SLR Camera M139 Gold,A. Datum Corporation,A. Datum,Economy,Gold,143.48,312.00
1063,0402020,"Cameras and camcorders ","A. Datum SLR Camera 35"" M358 Gold",A. Datum Corporation,A. Datum,Regular,Gold,155.43,338.00
1064,0402021,"Cameras and camcorders ",A. Datum SLR Camera X140 Pink,A. Datum Corporation,A. Datum,Regular,Pink,207.74,627.00
1065,0402022,"Cameras and camcorders ","A. Datum SLR Camera 35"" X358 Pink",A. Datum Corporation,A. Datum,Regular,Pink,194.82,588.00
1066,0402023,"Cameras and camcorders ",A. Datum SLR Camera M140 Pink,A. Datum Corporation,A. Datum,Economy,Pink,143.48,312.00
1067,0402024,"Cameras and camcorders ","A. Datum SLR Camera 35"" M358 Pink",A. Datum Corporation,A. Datum,Regular,Pink,155.43,338.00
1068,0402025,"Cameras and camcorders ",A. Datum SLR Camera X141 Blue,A. Datum Corporation,A. Datum,Regular,Blue,141.47,427.00
1069,0402026,"Cameras and camcorders ","A. Datum SLR Camera 35"" X358 Blue",A. Datum Corporation,A. Datum,Regular,Blue,194.82,588.00
1070,0402027,"Cameras and camcorders ",A. Datum SLR Camera M141 Blue,A. Datum Corporation,A. Datum,Economy,Blue,143.48,312.00
1071,0402028,"Cameras and camcorders ","A. Datum SLR Camera 35"" M358 Blue",A. Datum Corporation,A. Datum,Regular,Blue,155.43,338.00
1072,0402029,"Cameras and camcorders ",A. Datum SLR Camera X142 Orange,A. Datum Corporation,A. Datum,Regular,Orange,141.47,427.00
1073,0402030,"Cameras and camcorders ","A. Datum SLR Camera 35"" X358 Orange",A. Datum Corporation,A. Datum,Regular,Orange,194.82,588.00
1074,0402031,"Cameras and camcorders ",A. Datum SLR Camera M142 Orange,A. Datum Corporation,A. Datum,Economy,Orange,143.48,312.00
1075,0402032,"Cameras and camcorders ","A. Datum SLR Camera 35"" M358 Orange",A. Datum Corporation,A. Datum,Regular,Orange,155.43,338.00
1076,0402033,"Cameras and camcorders ",Contoso SLR Camera X142 Black,"Contoso, Ltd",Contoso,Deluxe,Black,211.05,637.00
1077,0402034,"Cameras and camcorders ","Contoso SLR Camera 35"" X358 Black","Contoso, Ltd",Contoso,Regular,Black,188.19,568.00
1078,0402035,"Cameras and camcorders ",Contoso SLR Camera M142 Black,"Contoso, Ltd",Contoso,Economy,Black,144.40,314.00
1079,0402036,"Cameras and camcorders ","Contoso SLR Camera 35"" M358 Black","Contoso, Ltd",Contoso,Regular,Black,164.63,358.00
1080,0402037,"Cameras and camcorders ",Contoso SLR Camera X143 Silver,"Contoso, Ltd",Contoso,Deluxe,Silver,214.03,646.00
1081,0402038,"Cameras and camcorders ","Contoso SLR Camera 35"" X358 Silver","Contoso, Ltd",Contoso,Regular,Silver,188.19,568.00
1082,0402039,"Cameras and camcorders ",Contoso SLR Camera M143 Silver,"Contoso, Ltd",Contoso,Economy,Silver,139.80,304.00
1083,0402040,"Cameras and camcorders ","Contoso SLR Camera 35"" M358 Silver","Contoso, Ltd",Contoso,Regular,Silver,164.63,358.00
1084,0402041,"Cameras and camcorders ",Contoso SLR Camera X143 Grey,"Contoso, Ltd",Contoso,Deluxe,Grey,214.03,646.00
1085,0402042,"Cameras and camcorders ","Contoso SLR Camera 35"" X358 Grey","Contoso, Ltd",Contoso,Regular,Grey,188.19,568.00
1086,0402043,"Cameras and camcorders ",Contoso SLR Camera M143 Grey,"Contoso, Ltd",Contoso,Economy,Grey,139.80,304.00
1087,0402044,"Cameras and camcorders ","Contoso SLR Camera 35"" M358 Grey","Contoso, Ltd",Contoso,Regular,Grey,164.63,358.00
1088,0402045,"Cameras and camcorders ",Contoso SLR Camera X144 Silver Grey,"Contoso, Ltd",Contoso,Deluxe,Silver Grey,222.98,673.00
1089,0402046,"Cameras and camcorders ","Contoso SLR Camera 35"" X358 Silver Grey","Contoso, Ltd",Contoso,Regular,Silver Grey,188.19,568.00
1090,0402047,"Cameras and camcorders ",Contoso SLR Camera M144 Silver Grey,"Contoso, Ltd",Contoso,Regular,Silver Grey,152.68,332.00
1091,0402048,"Cameras and camcorders ","Contoso SLR Camera 35"" M358 Silver Grey","Contoso, Ltd",Contoso,Regular,Silver Grey,164.63,358.00
1092,0402049,"Cameras and camcorders ",Contoso SLR Camera X144 Gold,"Contoso, Ltd",Contoso,Deluxe,Gold,222.98,673.00
1093,0402050,"Cameras and camcorders ","Contoso SLR Camera 35"" X358 Gold","Contoso, Ltd",Contoso,Regular,Gold,188.19,568.00
1094,0402051,"Cameras and camcorders ",Contoso SLR Camera M144 Gold,"Contoso, Ltd",Contoso,Regular,Gold,152.68,332.00
1095,0402052,"Cameras and camcorders ","Contoso SLR Camera 35"" M358 Gold","Contoso, Ltd",Contoso,Regular,Gold,164.63,358.00
1096,0402053,"Cameras and camcorders ",Contoso SLR Camera X145 Pink,"Contoso, Ltd",Contoso,Deluxe,Pink,209.39,632.00
1097,0402054,"Cameras and camcorders ","Contoso SLR Camera 35"" X358 Pink","Contoso, Ltd",Contoso,Regular,Pink,188.19,568.00
1098,0402055,"Cameras and camcorders ",Contoso SLR Camera M145 Pink,"Contoso, Ltd",Contoso,Regular,Pink,157.73,343.00
1099,0402056,"Cameras and camcorders ","Contoso SLR Camera 35"" M358 Pink","Contoso, Ltd",Contoso,Regular,Pink,164.63,358.00
1100,0402057,"Cameras and camcorders ",Contoso SLR Camera X145 Blue,"Contoso, Ltd",Contoso,Deluxe,Blue,209.39,632.00
1101,0402058,"Cameras and camcorders ","Contoso SLR Camera 35"" X358 Blue","Contoso, Ltd",Contoso,Regular,Blue,188.19,568.00
1102,0402059,"Cameras and camcorders ",Contoso SLR Camera M145 Blue,"Contoso, Ltd",Contoso,Regular,Blue,157.73,343.00
1103,0402060,"Cameras and camcorders ","Contoso SLR Camera 35"" M358 Blue","Contoso, Ltd",Contoso,Regular,Blue,164.63,358.00
1104,0402061,"Cameras and camcorders ",Contoso SLR Camera X146 Orange,"Contoso, Ltd",Contoso,Regular,Orange,141.47,427.00
1105,0402062,"Cameras and camcorders ","Contoso SLR Camera 35"" X358 Orange","Contoso, Ltd",Contoso,Regular,Orange,188.19,568.00
1106,0402063,"Cameras and camcorders ",Contoso SLR Camera M146 Orange,"Contoso, Ltd",Contoso,Economy,Orange,148.08,322.00
1107,0402064,"Cameras and camcorders ","Contoso SLR Camera 35"" M358 Orange","Contoso, Ltd",Contoso,Regular,Orange,164.63,358.00
1108,0402065,"Cameras and camcorders ",Fabrikam SLR Camera X146 Black,"Fabrikam, Inc.",Fabrikam,Regular,Black,208.40,629.00
1109,0402066,"Cameras and camcorders ","Fabrikam SLR Camera 35"" X358 Black","Fabrikam, Inc.",Fabrikam,Regular,Black,144.52,436.20
1110,0402067,"Cameras and camcorders ",Fabrikam SLR Camera M146 Black,"Fabrikam, Inc.",Fabrikam,Economy,Black,138.88,302.00
1111,0402068,"Cameras and camcorders ","Fabrikam SLR Camera 35"" M358 Black","Fabrikam, Inc.",Fabrikam,Economy,Black,150.84,328.00
1112,0402069,"Cameras and camcorders ",Fabrikam SLR Camera X147 Silver,"Fabrikam, Inc.",Fabrikam,Deluxe,Silver,213.70,645.00
1113,0402070,"Cameras and camcorders ","Fabrikam SLR Camera 35"" X358 Silver","Fabrikam, Inc.",Fabrikam,Regular,Silver,144.52,436.20
1114,0402071,"Cameras and camcorders ",Fabrikam SLR Camera M147 Silver,"Fabrikam, Inc.",Fabrikam,Regular,Silver,153.59,334.00
1115,0402072,"Cameras and camcorders ","Fabrikam SLR Camera 35"" M358 Silver","Fabrikam, Inc.",Fabrikam,Economy,Silver,150.84,328.00
1116,0402073,"Cameras and camcorders ",Fabrikam SLR Camera X147 Grey,"Fabrikam, Inc.",Fabrikam,Deluxe,Grey,213.70,645.00
1117,0402074,"Cameras and camcorders ","Fabrikam SLR Camera 35"" X358 Grey","Fabrikam, Inc.",Fabrikam,Regular,Grey,144.52,436.20
1118,0402075,"Cameras and camcorders ",Fabrikam SLR Camera M147 Grey,"Fabrikam, Inc.",Fabrikam,Regular,Grey,153.59,334.00
1119,0402076,"Cameras and camcorders ","Fabrikam SLR Camera 35"" M358 Grey","Fabrikam, Inc.",Fabrikam,Economy,Grey,150.84,328.00
1120,0402077,"Cameras and camcorders ",Fabrikam SLR Camera X148 Silver Grey,"Fabrikam, Inc.",Fabrikam,Deluxe,Silver Grey,217.68,657.00
1121,0402078,"Cameras and camcorders ","Fabrikam SLR Camera 35"" X358 Silver Grey","Fabrikam, Inc.",Fabrikam,Regular,Silver Grey,144.52,436.20
1122,0402079,"Cameras and camcorders ",Fabrikam SLR Camera M148 Silver Grey,"Fabrikam, Inc.",Fabrikam,Regular,Silver Grey,152.68,332.00
1123,0402080,"Cameras and camcorders ","Fabrikam SLR Camera 35"" M358 Silver Grey","Fabrikam, Inc.",Fabrikam,Economy,Silver Grey,150.84,328.00
1124,0402081,"Cameras and camcorders ",Fabrikam SLR Camera X148 Gold,"Fabrikam, Inc.",Fabrikam,Deluxe,Gold,217.68,657.00
1125,0402082,"Cameras and camcorders ","Fabrikam SLR Camera 35"" X358 Gold","Fabrikam, Inc.",Fabrikam,Regular,Gold,144.52,436.20
1126,0402083,"Cameras and camcorders ",Fabrikam SLR Camera M148 Gold,"Fabrikam, Inc.",Fabrikam,Regular,Gold,152.68,332.00
1127,0402084,"Cameras and camcorders ","Fabrikam SLR Camera 35"" M358 Gold","Fabrikam, Inc.",Fabrikam,Economy,Gold,150.84,328.00
1128,0402085,"Cameras and camcorders ",Fabrikam SLR Camera X149 Pink,"Fabrikam, Inc.",Fabrikam,Regular,Pink,207.74,627.00
1129,0402086,"Cameras and camcorders ","Fabrikam SLR Camera 35"" X358 Pink","Fabrikam, Inc.",Fabrikam,Regular,Pink,144.52,436.20
1130,0402087,"Cameras and camcorders ",Fabrikam SLR Camera M149 Pink,"Fabrikam, Inc.",Fabrikam,Economy,Pink,146.70,319.00
1131,0402088,"Cameras and camcorders ","Fabrikam SLR Camera 35"" M358 Pink","Fabrikam, Inc.",Fabrikam,Economy,Pink,150.84,328.00
1132,0402089,"Cameras and camcorders ",Fabrikam SLR Camera X149 Blue,"Fabrikam, Inc.",Fabrikam,Regular,Blue,207.74,627.00
1133,0402090,"Cameras and camcorders ","Fabrikam SLR Camera 35"" X358 Blue","Fabrikam, Inc.",Fabrikam,Regular,Blue,144.52,436.20
1134,0402091,"Cameras and camcorders ",Fabrikam SLR Camera M149 Blue,"Fabrikam, Inc.",Fabrikam,Economy,Blue,146.70,319.00
1135,0402092,"Cameras and camcorders ","Fabrikam SLR Camera 35"" M358 Blue","Fabrikam, Inc.",Fabrikam,Economy,Blue,150.84,328.00
1136,0402093,"Cameras and camcorders ",Fabrikam SLR Camera X150 Orange,"Fabrikam, Inc.",Fabrikam,Regular,Orange,159.20,480.50
1137,0402094,"Cameras and camcorders ","Fabrikam SLR Camera 35"" X358 Orange","Fabrikam, Inc.",Fabrikam,Regular,Orange,144.52,436.20
1138,0402095,"Cameras and camcorders ",Fabrikam SLR Camera M150 Orange,"Fabrikam, Inc.",Fabrikam,Regular,Orange,180.22,391.90
1139,0402096,"Cameras and camcorders ","Fabrikam SLR Camera 35"" M358 Orange","Fabrikam, Inc.",Fabrikam,Economy,Orange,150.84,328.00
1140,0402097,"Cameras and camcorders ",Fabrikam SLR Camera X150 Green,"Fabrikam, Inc.",Fabrikam,Regular,Green,159.20,480.50
1141,0402098,"Cameras and camcorders ","Fabrikam SLR Camera 35"" X358 Green","Fabrikam, Inc.",Fabrikam,Regular,Green,144.52,436.20
1142,0402099,"Cameras and camcorders ",Fabrikam SLR Camera M150 Green,"Fabrikam, Inc.",Fabrikam,Regular,Green,180.22,391.90
1143,0402100,"Cameras and camcorders ","Fabrikam SLR Camera 35"" M358 Green","Fabrikam, Inc.",Fabrikam,Economy,Green,150.84,328.00
1144,0405001,"Cameras and camcorders ","Fabrikam Home and Vacation Moviemaker 1"" 25mm M400 Blue","Fabrikam, Inc.","Fabrikam  ",Regular,Blue,275.92,600.00
1145,0405002,"Cameras and camcorders ","Fabrikam Home and Vacation Moviemaker 1/2"" 3mm M300 Orange","Fabrikam, Inc.","Fabrikam  ",Regular,Orange,260.28,566.00
1146,0405003,"Cameras and camcorders ","Fabrikam Home and vacation moviemaker 1/3"" 8.5mm M200 Blue","Fabrikam, Inc.","Fabrikam  ",Regular,Blue,291.09,633.00
1147,0405004,"Cameras and camcorders ",Fabrikam Home and vacation moviemaker 2/3'' 17mm M103 Black,"Fabrikam, Inc.","Fabrikam  ",Regular,Black,301.21,655.00
1148,0405005,"Cameras and camcorders ",Fabrikam Budget Movie-Maker 1'' 25mm E400 Black,"Fabrikam, Inc.","Fabrikam  ",Regular,Black,215.15,422.00
1149,0405006,"Cameras and camcorders ",Fabrikam Budget Movie-Maker 1/2'' 3mm E300 Black,"Fabrikam, Inc.","Fabrikam  ",Regular,Black,220.25,432.00
1150,0405007,"Cameras and camcorders ",Fabrikam Budget Movie-Maker 1/3'' 8.5mm E200 Black,"Fabrikam, Inc.","Fabrikam  ",Regular,Black,209.54,411.00
1151,0405008,"Cameras and camcorders ",Fabrikam Budget Movie-Maker 2/3'' 17mm E100 Black,"Fabrikam, Inc.","Fabrikam  ",Regular,Black,209.03,410.00
1152,0405009,"Cameras and camcorders ","Fabrikam Trendsetter 1"" 25mm X400 Blue","Fabrikam, Inc.","Fabrikam  ",Regular,Blue,331.32,1000.00
1153,0405010,"Cameras and camcorders ",Fabrikam Trendsetter 1/2'' 3mm X300 Black,"Fabrikam, Inc.","Fabrikam  ",Regular,Black,330.99,999.00
1154,0405011,"Cameras and camcorders ","Fabrikam Trendsetter 1/3"" 8.5mm X200 Blue","Fabrikam, Inc.","Fabrikam  ",Regular,Blue,330.66,998.00
1155,0405012,"Cameras and camcorders ",Fabrikam Trendsetter 2/3'' 17mm X100 Black,"Fabrikam, Inc.","Fabrikam  ",Regular,Black,324.69,980.00
1156,0405013,"Cameras and camcorders ",Fabrikam Independent Filmmaker 1'' 25mm X400 Black,"Fabrikam, Inc.","Fabrikam  ",Deluxe,Black,530.11,1600.00
1157,0405014,"Cameras and camcorders ","Fabrikam Independent Filmmaker 1/2"" 3mm X300 Orange","Fabrikam, Inc.","Fabrikam  ",Deluxe,Orange,523.49,1580.00
1158,0405015,"Cameras and camcorders ",Fabrikam Independent Filmmaker 1/3'' 8.5mm X200 Black,"Fabrikam, Inc.","Fabrikam  ",Deluxe,Black,516.86,1560.00
1159,0405016,"Cameras and camcorders ","Fabrikam Independent Filmmaker 2/3"" 17mm X100 Blue","Fabrikam, Inc.","Fabrikam  ",Deluxe,Blue,503.61,1520.00
1160,0405017,"Cameras and camcorders ","Fabrikam Business Videographer 1"" 25mm M600 Blue","Fabrikam, Inc.","Fabrikam  ",Regular,Blue,409.28,890.00
1161,0405018,"Cameras and camcorders ",Fabrikam Business Videographer 1/2'' 3mm M500 Black,"Fabrikam, Inc.","Fabrikam  ",Regular,Black,404.68,880.00
1162,0405019,"Cameras and camcorders ",Fabrikam Business Videographer 1/3'' 8.5mm M380 Black,"Fabrikam, Inc.","Fabrikam  ",Regular,Black,395.48,860.00
1163,0405020,"Cameras and camcorders ",Fabrikam Business Videographer 2/3'' 17mm M280 Black,"Fabrikam, Inc.","Fabrikam  ",Regular,Black,390.88,850.00
1164,0405021,"Cameras and camcorders ",Fabrikam Social videographer 1'' 25mm E400 Black,"Fabrikam, Inc.","Fabrikam  ",Economy,Black,91.77,180.00
1165,0405022,"Cameras and camcorders ",Fabrikam Social Videographer 1/2'' 3mm E300 Black,"Fabrikam, Inc.","Fabrikam  ",Economy,Black,86.67,170.00
1166,0405023,"Cameras and camcorders ",Fabrikam Social Videographer 1/3'' 8.5mm E200 Black,"Fabrikam, Inc.","Fabrikam  ",Economy,Black,84.12,165.00
1167,0405024,"Cameras and camcorders ",Fabrikam Social Videographer 2/3'' 17mm E100 Black,"Fabrikam, Inc.","Fabrikam  ",Economy,Black,81.57,160.00
